taxonID,scientificName,kingdom,phylum,class,order,family,genus,nomenclaturalCode
gn_3515,"Merops philippinus Linnaeus, 1767",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3516,"Merops ornatus Latham, 1801",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3517,"Merops viridis Linnaeus, 1758",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3518,"Merops leschenaulti Vieillot, 1817",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3519,"Merops apiaster Linnaeus, 1758",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3520,"Merops malimbicus Shaw, 1806",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3521,"Merops nubicus J. F. Gmelin, 1788",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3522,"Merops nubicoides Des Murs & Pucheran, 1846",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3523,"Galbalcyrhynchus leucotis Des Murs, 1845",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbalcyrhynchus,ICZN
gn_3524,"Galbalcyrhynchus purusianus Goeldi, 1904",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbalcyrhynchus,ICZN
gn_3525,"Brachygalba salmoni P. L. Sclater & Salvin, 1879",Animalia,Chordata,Aves,Piciformes,Galbulidae,Brachygalba,ICZN
gn_3526,"Brachygalba goeringi P. L. Sclater & Salvin, 1869",Animalia,Chordata,Aves,Piciformes,Galbulidae,Brachygalba,ICZN
gn_3527,"Brachygalba lugubris (Swainson, 1838)",Animalia,Chordata,Aves,Piciformes,Galbulidae,Brachygalba,ICZN
gn_3528,"Brachygalba albogularis (Spix, 1824)",Animalia,Chordata,Aves,Piciformes,Galbulidae,Brachygalba,ICZN
gn_3529,"Jacamaralcyon tridactyla (Vieillot, 1817)",Animalia,Chordata,Aves,Piciformes,Galbulidae,Jacamaralcyon,ICZN
gn_3530,"Galbula albirostris Latham, 1790",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,ICZN
gn_3531,"Galbula cyanicollis Cassin, 1851",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,ICZN
gn_3532,"Galbula ruficauda Cuvier, 1816",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,ICZN
gn_3533,"Galbula galbula (Linnaeus, 1766)",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,ICZN
gn_3534,"Galbula pastazae Taczanowski & Berlepsch, 1885",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,ICZN
gn_3535,"Galbula tombacea Spix, 1824",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,ICZN
gn_3536,"Galbula cyanescens Deville, 1849",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,ICZN
gn_3537,"Galbula chalcothorax P. L. Sclater, 1855",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,ICZN
gn_3538,"Galbula leucogastra Vieillot, 1817",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,ICZN
gn_3539,"Galbula dea (Linnaeus, 1758)",Animalia,Chordata,Aves,Piciformes,Galbulidae,Galbula,ICZN
gn_3540,"Jacamerops aureus (P. L. S. Müller, 1776)",Animalia,Chordata,Aves,Piciformes,Galbulidae,Jacamerops,ICZN
gn_3541,"Notharchus hyperrhynchus (P. L. Sclater, 1856)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Notharchus,ICZN
gn_3542,"Notharchus macrorhynchos (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Notharchus,ICZN
gn_3543,"Notharchus swainsoni (G. R. Gray, 1846)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Notharchus,ICZN
gn_3544,"Notharchus pectoralis (G. R. Gray, 1846)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Notharchus,ICZN
gn_3545,"Notharchus ordii (Cassin, 1851)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Notharchus,ICZN
gn_3546,"Notharchus tectus (Boddaert, 1783)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Notharchus,ICZN
gn_3547,"Bucco macrodactylus (Spix, 1824)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Bucco,ICZN
gn_3548,"Bucco tamatia J. F. Gmelin, 1788",Animalia,Chordata,Aves,Piciformes,Bucconidae,Bucco,ICZN
gn_3549,"Bucco noanamae Hellmayr, 1909",Animalia,Chordata,Aves,Piciformes,Bucconidae,Bucco,ICZN
gn_3550,"Bucco capensis Linnaeus, 1766",Animalia,Chordata,Aves,Piciformes,Bucconidae,Bucco,ICZN
gn_3551,"Nystalus radiatus (P. L. Sclater, 1854)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nystalus,ICZN
gn_3552,"Nystalus chacuru (Vieillot, 1816)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nystalus,ICZN
gn_3553,"Nystalus striolatus (Pelzeln, 1856)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nystalus,ICZN
gn_3554,"Nystalus obamai Whitney, Piacentini, Schunck, Aleixo, B. R. S. de Sousa, Silveira & M. A. Rêgo, 2013",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nystalus,ICZN
gn_3555,"Nystalus maculatus (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nystalus,ICZN
gn_3556,"Nystalus striatipectus (P. L. Sclater, 1854)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nystalus,ICZN
gn_3557,"Hypnelus ruficollis (Wagler, 1829)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Hypnelus,ICZN
gn_3558,"Hypnelus bicinctus (Gould, 1837)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Hypnelus,ICZN
gn_3559,"Malacoptila striata (Spix, 1824)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Malacoptila,ICZN
gn_3560,"Malacoptila fusca (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Malacoptila,ICZN
gn_3561,"Malacoptila semicincta Todd, 1925",Animalia,Chordata,Aves,Piciformes,Bucconidae,Malacoptila,ICZN
gn_3562,"Malacoptila fulvogularis P. L. Sclater, 1854",Animalia,Chordata,Aves,Piciformes,Bucconidae,Malacoptila,ICZN
gn_3563,"Malacoptila rufa (Spix, 1824)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Malacoptila,ICZN
gn_3564,"Malacoptila panamensis Lafresnaye, 1847",Animalia,Chordata,Aves,Piciformes,Bucconidae,Malacoptila,ICZN
gn_3565,"Malacoptila mystacalis (Lafresnaye, 1850)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Malacoptila,ICZN
gn_3566,"Micromonacha lanceolata (Deville, 1849)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Micromonacha,ICZN
gn_3567,"Nonnula rubecula (Spix, 1824)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nonnula,ICZN
gn_3568,"Nonnula sclateri Hellmayr, 1907",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nonnula,ICZN
gn_3569,"Nonnula brunnea P. L. Sclater, 1881",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nonnula,ICZN
gn_3570,"Nonnula frontalis (P. L. Sclater, 1854)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nonnula,ICZN
gn_3571,"Nonnula ruficapilla (Tschudi, 1844)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nonnula,ICZN
gn_3572,"Nonnula amaurocephala Chapman, 1921",Animalia,Chordata,Aves,Piciformes,Bucconidae,Nonnula,ICZN
gn_3573,"Hapaloptila castanea (J. Verreaux, 1866)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Hapaloptila,ICZN
gn_3574,"Monasa atra (Boddaert, 1783)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Monasa,ICZN
gn_3575,"Monasa nigrifrons (Spix, 1824)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Monasa,ICZN
gn_3576,"Monasa morphoeus (Hahn & Küster, 1823)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Monasa,ICZN
gn_3577,"Monasa flavirostris Strickland, 1850",Animalia,Chordata,Aves,Piciformes,Bucconidae,Monasa,ICZN
gn_3578,"Chelidoptera tenebrosa (Pallas, 1782)",Animalia,Chordata,Aves,Piciformes,Bucconidae,Chelidoptera,ICZN
gn_3579,"Capito aurovirens (Cuvier, 1829)",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3580,"Capito wallacei O'Neill, Lane, Kratter, Capparella & Fox Joo, 2000",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3581,"Capito fitzpatricki Seeholzer, Winger, Harvey, Cáceres & Weckstein, 2012",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3582,"Capito maculicoronatus Lawrence, 1861",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3583,"Capito squamatus Salvin, 1876",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3584,"Capito hypoleucus Salvin, 1897",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3585,"Capito dayi Cherrie, 1916",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3586,"Capito brunneipectus Chapman, 1921",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3587,"Capito niger (P. L. S. Müller, 1776)",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3588,"Capito auratus (Dumont, 1805)",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3589,"Capito quinticolor D. G. Elliot, 1865",Animalia,Chordata,Aves,Piciformes,Capitonidae,Capito,ICZN
gn_3590,"Eubucco richardsoni (G. R. Gray, 1846)",Animalia,Chordata,Aves,Piciformes,Capitonidae,Eubucco,ICZN
gn_3591,"Eubucco bourcierii (Lafresnaye, 1845)",Animalia,Chordata,Aves,Piciformes,Capitonidae,Eubucco,ICZN
gn_3592,"Eubucco tucinkae (Seilern, 1913)",Animalia,Chordata,Aves,Piciformes,Capitonidae,Eubucco,ICZN
gn_3593,"Eubucco versicolor (P. L. S. Müller, 1776)",Animalia,Chordata,Aves,Piciformes,Capitonidae,Eubucco,ICZN
gn_3594,"Semnornis frantzii (P. L. Sclater, 1864)",Animalia,Chordata,Aves,Piciformes,Semnornithidae,Semnornis,ICZN
gn_3595,"Semnornis ramphastinus (Jardine, 1855)",Animalia,Chordata,Aves,Piciformes,Semnornithidae,Semnornis,ICZN
gn_3596,"Aulacorhynchus wagleri (J. H. C. F. Sturm & J. W. Sturm, 1841)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3597,"Aulacorhynchus prasinus (Gould, 1833)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3598,"Aulacorhynchus caeruleogularis Gould, 1853",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3599,"Aulacorhynchus albivitta (Boissonneau, 1840)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3600,"Aulacorhynchus atrogularis (J. H. C. F. Sturm & J. W. Sturm, 1841)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3601,"Aulacorhynchus sulcatus (Swainson, 1820)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3602,"Aulacorhynchus derbianus Gould, 1835",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3603,"Aulacorhynchus whitelianus Salvin & Godman, 1882",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3604,"Aulacorhynchus haematopygus (Gould, 1835)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3605,"Aulacorhynchus huallagae Carriker, 1933",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3606,"Aulacorhynchus coeruleicinctis d'Orbigny, 1840",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,ICZN
gn_3607,"Pteroglossus viridis (Linnaeus, 1766)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3608,"Pteroglossus inscriptus Swainson, 1822",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3609,"Pteroglossus bitorquatus Vigors, 1826",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3610,"Pteroglossus azara (Vieillot, 1819)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3611,"Pteroglossus mariae Gould, 1854",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3612,"Pteroglossus aracari (Linnaeus, 1758)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3613,"Pteroglossus castanotis Gould, 1834",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3614,"Pteroglossus pluricinctus Gould, 1835",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3615,"Pteroglossus torquatus (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3616,"Pteroglossus sanguineus Gould, 1854",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3617,"Pteroglossus erythropygius Gould, 1843",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3618,"Pteroglossus frantzii Cabanis, 1861",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3619,"Pteroglossus beauharnaisii Wagler, 1831",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3620,"Pteroglossus bailloni (Vieillot, 1819)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,ICZN
gn_3621,"Selenidera spectabilis Cassin, 1858",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Selenidera,ICZN
gn_3622,"Selenidera piperivora (Linnaeus, 1758)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Selenidera,ICZN
gn_3623,"Selenidera reinwardtii (Wagler, 1827)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Selenidera,ICZN
gn_3624,"Selenidera nattereri (Gould, 1835)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Selenidera,ICZN
gn_3625,"Selenidera gouldii (Natterer, 1837)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Selenidera,ICZN
gn_3626,"Selenidera maculirostris (M. H. K. Lichtenstein, 1823)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Selenidera,ICZN
gn_3627,"Andigena hypoglauca (Gould, 1833)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Andigena,ICZN
gn_3628,"Andigena laminirostris Gould, 1851",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Andigena,ICZN
gn_3629,"Andigena cucullata (Gould, 1846)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Andigena,ICZN
gn_3630,"Andigena nigrirostris (Waterhouse, 1839)",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Andigena,ICZN
gn_3631,"Ramphastos dicolorus Linnaeus, 1766",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,ICZN
gn_3632,"Ramphastos vitellinus M. H. K. Lichtenstein, 1823",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,ICZN
gn_3633,"Ramphastos citreolaemus Gould, 1844",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,ICZN
gn_3634,"Ramphastos brevis Meyer de Schauensee, 1945",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,ICZN
gn_3635,"Ramphastos sulfuratus R. Lesson, 1830",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,ICZN
gn_3636,"Ramphastos toco P. L. S. Müller, 1776",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,ICZN
gn_3637,"Ramphastos tucanus Linnaeus, 1758",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,ICZN
gn_3638,"Ramphastos ambiguus Swainson, 1823",Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,ICZN
gn_3639,"Psilopogon pyrolophus S. Müller, 1836",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3640,"Psilopogon virens (Boddaert, 1783)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3641,"Psilopogon lagrandieri (J. Verreaux, 1868)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3642,"Psilopogon zeylanicus (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3643,"Psilopogon lineatus (Vieillot, 1816)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3644,"Psilopogon viridis (Boddaert, 1783)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3645,"Psilopogon faiostrictus (Temminck, 1832)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3646,"Psilopogon corvinus (Temminck, 1831)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3647,"Psilopogon chrysopogon (Temminck, 1824)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3648,"Psilopogon rafflesii (R. Lesson, 1839)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3649,"Psilopogon mystacophanos (Temminck, 1824)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3650,"Psilopogon javensis (Horsfield, 1821)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3651,"Psilopogon flavifrons (Cuvier, 1816)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3652,"Psilopogon franklinii (Blyth, 1842)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3653,"Psilopogon auricularis (Robinson & Kloss, 1919)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3654,"Psilopogon oorti (S. Müller, 1836)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3655,"Psilopogon annamensis (Robinson & Kloss, 1919)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3656,"Psilopogon faber (Swinhoe, 1870)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3657,"Psilopogon nuchalis (Gould, 1863)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3658,"Psilopogon asiaticus (Latham, 1790)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3659,"Psilopogon chersonesus (Chasen & Kloss, 1927)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3660,"Psilopogon monticola (Sharpe, 1889)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3661,"Psilopogon incognitus (Hume, 1874)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3662,"Psilopogon henricii (Temminck, 1831)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3663,"Psilopogon armillaris (Temminck, 1821)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3664,"Psilopogon pulcherrimus (Sharpe, 1888)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3665,"Psilopogon australis (Horsfield, 1821)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3666,"Psilopogon duvaucelii (R. Lesson, 1830)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3667,"Psilopogon eximius (Sharpe, 1892)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3668,"Psilopogon rubricapillus (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3669,"Psilopogon malabaricus (Blyth, 1847)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3670,"Psilopogon haemacephalus (P. L. S. Müller, 1776)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Psilopogon,ICZN
gn_3671,"Caloramphus fuliginosus (Temminck, 1830)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Caloramphus,ICZN
gn_3672,"Caloramphus hayii (J. E. Gray, 1831)",Animalia,Chordata,Aves,Piciformes,Megalaimidae,Caloramphus,ICZN
gn_3673,"Gymnobucco bonapartei Hartlaub, 1854",Animalia,Chordata,Aves,Piciformes,Lybiidae,Gymnobucco,ICZN
gn_3674,"Gymnobucco sladeni Ogilvie-Grant, 1907",Animalia,Chordata,Aves,Piciformes,Lybiidae,Gymnobucco,ICZN
gn_3675,"Gymnobucco peli Hartlaub, 1857",Animalia,Chordata,Aves,Piciformes,Lybiidae,Gymnobucco,ICZN
gn_3676,"Gymnobucco calvus (Lafresnaye, 1841)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Gymnobucco,ICZN
gn_3677,"Stactolaema leucotis (Sundevall, 1850)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Stactolaema,ICZN
gn_3678,"Stactolaema whytii (Shelley, 1893)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Stactolaema,ICZN
gn_3679,"Stactolaema anchietae (Barboza du Bocage, 1869)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Stactolaema,ICZN
gn_3680,"Stactolaema olivacea (Shelley, 1880)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Stactolaema,ICZN
gn_3681,"Pogoniulus scolopaceus (Bonaparte, 1850)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,ICZN
gn_3682,"Pogoniulus simplex (G. A. Fischer & Reichenow, 1884)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,ICZN
gn_3683,"Pogoniulus leucomystax (Sharpe, 1892)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,ICZN
gn_3684,"Pogoniulus coryphaea (Reichenow, 1892)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,ICZN
gn_3685,"Pogoniulus atroflavus (Sparrman, 1798)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,ICZN
gn_3686,"Pogoniulus subsulphureus (Fraser, 1843)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,ICZN
gn_3687,"Pogoniulus bilineatus (Sundevall, 1850)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,ICZN
gn_3688,"Pogoniulus makawai Benson & Irwin, 1965",Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,ICZN
gn_3689,"Pogoniulus pusillus (Dumont, 1805)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,ICZN
gn_3690,"Pogoniulus chrysoconus (Temminck, 1832)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,ICZN
gn_3691,"Buccanodon duchaillui (Cassin, 1855)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Buccanodon,ICZN
gn_3692,"Tricholaema hirsuta (Swainson, 1821)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Tricholaema,ICZN
gn_3693,"Tricholaema diademata (Heuglin, 1861)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Tricholaema,ICZN
gn_3694,"Tricholaema frontata (Cabanis, 1881)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Tricholaema,ICZN
gn_3695,"Tricholaema leucomelas (Boddaert, 1783)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Tricholaema,ICZN
gn_3696,"Tricholaema lacrymosa Cabanis, 1878",Animalia,Chordata,Aves,Piciformes,Lybiidae,Tricholaema,ICZN
gn_3697,"Tricholaema melanocephala (Cretzschmar, 1829)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Tricholaema,ICZN
gn_3698,"Lybius undatus (Rüppell, 1837)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3699,"Lybius vieilloti (Leach, 1815)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3700,"Lybius leucocephalus (de Filippi, 1853)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3701,"Lybius chaplini S. Clarke, 1920",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3702,"Lybius rubrifacies (Reichenow, 1892)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3703,"Lybius guifsobalito Hermann, 1783",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3704,"Lybius torquatus (Dumont, 1805)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3705,"Lybius melanopterus (W. Peters, 1854)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3706,"Lybius minor (Cuvier, 1816)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3707,"Lybius bidentatus (Shaw, 1799)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3708,"Lybius dubius (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3709,"Lybius rolleti (de Filippi, 1853)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius,ICZN
gn_3710,"Trachyphonus purpuratus J. Verreaux & É. Verreaux, 1851",Animalia,Chordata,Aves,Piciformes,Lybiidae,Trachyphonus,ICZN
gn_3711,"Trachyphonus vaillantii Ranzani, 1821",Animalia,Chordata,Aves,Piciformes,Lybiidae,Trachyphonus,ICZN
gn_3712,"Trachyphonus erythrocephalus Cabanis, 1878",Animalia,Chordata,Aves,Piciformes,Lybiidae,Trachyphonus,ICZN
gn_3713,"Trachyphonus margaritatus (Cretzschmar, 1828)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Trachyphonus,ICZN
gn_3714,"Trachyphonus darnaudii (Prévost & Des Murs, 1847)",Animalia,Chordata,Aves,Piciformes,Lybiidae,Trachyphonus,ICZN
gn_3715,"Trachyphonus usambiro Neumann, 1908",Animalia,Chordata,Aves,Piciformes,Lybiidae,Trachyphonus,ICZN
gn_3716,"Prodotiscus insignis (Cassin, 1856)",Animalia,Chordata,Aves,Piciformes,Indicatoridae,Prodotiscus,ICZN
gn_3717,"Prodotiscus zambesiae Shelley, 1894",Animalia,Chordata,Aves,Piciformes,Indicatoridae,Prodotiscus,ICZN
